food_id,risk_compound,confidence,method
PF-731,calcium_mineral_chelation,0.9,keyword
PF-731,gluten_allergen,0.9,keyword
PF-731,nut_allergen,0.9,keyword
PF-731,potassium,0.9,keyword
PF-731,rapid_carb,0.9,keyword
PF-731,saturated_fat,0.9,keyword
PF-731,sodium,0.9,keyword
PF-732,added_sugar,0.9,keyword
PF-732,potassium,0.9,keyword
PF-732,sodium,0.9,keyword
PF-733,added_sugar,0.9,keyword
PF-733,gluten_allergen,0.9,keyword
PF-733,sodium,0.9,keyword
PF-733,soy_allergen,0.9,keyword
PF-734,added_sugar,0.9,keyword
PF-734,potassium,0.9,keyword
PF-734,sodium,0.9,keyword
PF-734,tyramine,0.9,keyword
PF-735,added_sugar,0.9,keyword
PF-735,histamine,0.7,keyword
PF-735,sodium,0.9,keyword
PF-735,soy_allergen,0.9,keyword
PF-736,added_sugar,0.9,keyword
PF-736,sodium,0.9,keyword
PF-736,soy_allergen,0.9,keyword
PF-737,added_sugar,0.9,keyword
PF-737,potassium,0.9,keyword
PF-737,sodium,0.9,keyword
PF-738,histamine,0.7,keyword
PF-738,sodium,0.9,keyword
PF-739,added_sugar,0.9,keyword
PF-739,sodium,0.9,keyword
PF-739,soy_allergen,0.9,keyword
PF-74,added_sugar,0.9,keyword
PF-74,gluten_allergen,0.9,keyword
PF-74,rapid_carb,0.9,keyword
PF-74,saturated_fat,0.9,keyword
PF-74,sodium,0.9,keyword
PF-740,added_sugar,0.9,keyword
PF-740,milk_allergen,0.9,keyword
PF-740,sodium,0.9,keyword
PF-740,soy_allergen,0.9,keyword
PF-740,vitamin_k,0.9,keyword
PF-741,added_sugar,0.9,keyword
PF-741,milk_allergen,0.9,keyword
PF-741,mustard_allergen,0.85,llm
PF-741,sodium,0.9,keyword
PF-742,added_sugar,0.9,keyword
PF-742,sodium,0.9,keyword
PF-743,added_sugar,0.9,keyword
PF-743,histamine,0.7,keyword
PF-743,rapid_carb,0.7,llm
PF-743,sodium,0.9,keyword
PF-743,soy_allergen,0.9,keyword
PF-744,added_sugar,0.9,keyword
PF-744,histamine,0.7,keyword
PF-744,sodium,0.9,keyword
PF-745,added_sugar,0.9,keyword
PF-745,milk_allergen,0.9,keyword
PF-745,potassium,0.9,keyword
PF-745,sodium,0.9,keyword
PF-745,soy_allergen,0.9,keyword
PF-746,milk_allergen,0.9,keyword
PF-746,sodium,0.9,keyword
PF-747,added_sugar,0.9,keyword
PF-747,milk_allergen,0.9,keyword
PF-747,mustard_allergen,0.85,llm
PF-747,sodium,0.9,keyword
PF-748,added_sugar,0.9,keyword
PF-748,milk_allergen,0.9,keyword
PF-748,sodium,0.9,keyword
PF-749,added_sugar,0.9,keyword
PF-749,milk_allergen,0.9,keyword
PF-749,sodium,0.9,keyword
PF-75,added_sugar,0.9,keyword
PF-75,gluten_allergen,0.9,keyword
PF-75,saturated_fat,0.9,keyword
PF-75,sodium,0.9,keyword
PF-75,soy_allergen,0.9,keyword
PF-750,added_sugar,0.9,keyword
PF-750,sodium,0.9,keyword
PF-751,added_sugar,0.9,keyword
PF-751,milk_allergen,0.9,keyword
PF-751,nut_allergen,0.9,keyword
PF-751,saturated_fat,0.9,keyword
PF-751,soy_allergen,0.7,keyword
PF-752,added_sugar,0.9,keyword
PF-752,milk_allergen,0.9,keyword
PF-752,nut_allergen,0.9,keyword
PF-752,saturated_fat,0.9,keyword
PF-752,sesame_allergen,0.9,keyword
PF-752,sodium,0.9,keyword
PF-752,trans_fat,0.7,llm
PF-753,added_sugar,0.9,keyword
PF-754,added_sugar,0.9,keyword
PF-755,added_sugar,0.9,keyword
PF-756,added_sugar,0.9,keyword
PF-756,milk_allergen,0.9,keyword
PF-756,nut_allergen,0.9,keyword
PF-756,sodium,0.9,keyword
PF-756,soy_allergen,0.9,keyword
PF-757,added_sugar,0.9,keyword
PF-757,milk_allergen,0.9,keyword
PF-757,nut_allergen,0.9,keyword
PF-757,sodium,0.9,keyword
PF-757,soy_allergen,0.9,keyword
PF-757,tyramine,0.9,keyword
PF-758,added_sugar,0.9,keyword
PF-758,milk_allergen,0.9,keyword
PF-758,potassium,0.9,keyword
PF-758,sodium,0.9,keyword
PF-758,soy_allergen,0.9,keyword
PF-759,added_sugar,0.9,keyword
PF-759,histamine,0.7,keyword
PF-759,milk_allergen,0.9,keyword
PF-759,potassium,0.9,keyword
PF-759,sodium,0.9,keyword
PF-759,soy_allergen,0.9,keyword
PF-76,added_sugar,0.9,keyword
PF-76,gluten_allergen,0.9,keyword
PF-76,rapid_carb,0.9,keyword
PF-76,saturated_fat,0.9,keyword
PF-76,sodium,0.9,keyword
PF-760,added_sugar,0.9,keyword
PF-761,added_sugar,0.9,keyword
PF-761,sodium,0.9,keyword
PF-762,added_sugar,0.9,keyword
PF-763,added_sugar,0.9,keyword
PF-763,milk_allergen,0.9,keyword
PF-763,potassium,0.3,llm
PF-763,sodium,0.9,keyword
PF-763,soy_allergen,0.9,keyword
PF-764,sodium,0.9,keyword
PF-765,added_sugar,0.4,llm
PF-766,added_sugar,0.9,keyword
PF-766,alcohol,0.9,keyword
PF-766,histamine,0.7,keyword
PF-766,potassium,0.9,keyword
PF-766,rapid_carb,0.9,keyword
PF-766,sodium,0.9,keyword
PF-767,added_sugar,0.9,keyword
PF-767,rapid_carb,0.9,keyword
PF-767,sodium,0.9,keyword
PF-767,tyramine,0.9,keyword
PF-768,added_sugar,0.9,keyword
PF-768,nut_allergen,0.9,keyword
PF-768,sodium,0.9,keyword
PF-769,added_sugar,0.9,keyword
PF-769,nut_allergen,0.9,keyword
PF-769,saturated_fat,0.9,keyword
PF-77,added_sugar,0.9,keyword
PF-77,gluten_allergen,0.9,keyword
PF-77,saturated_fat,0.9,keyword
PF-77,sodium,0.9,keyword
PF-77,soy_allergen,0.9,keyword
PF-770,nut_allergen,0.9,keyword
PF-771,added_sugar,0.9,keyword
PF-771,gluten_allergen,0.9,keyword
PF-771,milk_allergen,0.9,keyword
PF-771,rapid_carb,0.9,keyword
PF-771,sodium,0.9,keyword
PF-772,added_sugar,0.9,keyword
PF-772,gluten_allergen,0.9,keyword
PF-772,milk_allergen,0.9,keyword
PF-772,sodium,0.9,keyword
PF-772,soy_allergen,0.9,keyword
PF-773,gluten_allergen,0.9,keyword
PF-773,milk_allergen,0.9,keyword
PF-774,caffeine,0.9,keyword
PF-774,vitamin_k,0.9,keyword
PF-775,calcium_mineral_chelation,0.9,keyword
PF-775,gluten_allergen,0.9,keyword
PF-775,nut_allergen,0.9,keyword
PF-775,rapid_carb,0.9,keyword
PF-776,histamine,0.7,keyword
PF-776,potassium,0.9,keyword
PF-776,rapid_carb,0.9,keyword
PF-776,saturated_fat,0.9,keyword
PF-776,sodium,0.9,keyword
PF-777,potassium,0.9,keyword
PF-777,rapid_carb,0.9,keyword
PF-777,saturated_fat,0.4,llm
PF-777,sodium,0.9,keyword
PF-778,gluten_allergen,0.65,llm
PF-778,potassium,0.9,keyword
PF-778,rapid_carb,0.65,llm
PF-779,added_sugar,0.9,keyword
PF-779,gluten_allergen,0.9,keyword
PF-779,potassium,0.9,keyword
PF-779,rapid_carb,0.9,keyword
PF-779,saturated_fat,0.9,keyword
PF-779,sodium,0.9,keyword
PF-779,vitamin_k,0.9,keyword
PF-78,added_sugar,0.9,keyword
PF-78,gluten_allergen,0.9,keyword
PF-78,milk_allergen,0.9,keyword
PF-78,rapid_carb,0.9,keyword
PF-78,saturated_fat,0.9,keyword
PF-78,sodium,0.9,keyword
PF-780,added_sugar,0.9,keyword
PF-780,potassium,0.9,keyword
PF-780,rapid_carb,0.7,llm
PF-780,saturated_fat,0.9,keyword
PF-780,sodium,0.9,keyword
PF-780,vitamin_k,0.9,keyword
PF-781,added_sugar,0.9,keyword
PF-781,gluten_allergen,0.9,keyword
PF-781,milk_allergen,0.9,keyword
PF-781,potassium,0.9,keyword
PF-781,rapid_carb,0.9,keyword
PF-781,saturated_fat,0.9,keyword
PF-781,sodium,0.9,keyword
PF-782,added_sugar,0.9,keyword
PF-782,gluten_allergen,0.9,keyword
PF-782,milk_allergen,0.9,keyword
PF-782,potassium,0.9,keyword
PF-782,rapid_carb,0.9,keyword
PF-782,saturated_fat,0.9,keyword
PF-782,sodium,0.9,keyword
PF-782,vitamin_k,0.9,keyword
PF-783,potassium,0.9,keyword
PF-783,rapid_carb,0.9,keyword
PF-783,saturated_fat,0.9,keyword
PF-783,sodium,0.9,keyword
PF-784,gluten_allergen,0.9,keyword
PF-784,milk_allergen,0.9,keyword
PF-784,potassium,0.9,keyword
PF-784,rapid_carb,0.9,keyword
PF-784,sodium,0.9,keyword
PF-784,tyramine,0.9,keyword
PF-785,added_sugar,0.9,keyword
PF-785,gluten_allergen,0.9,keyword
PF-785,milk_allergen,0.9,keyword
PF-785,potassium,0.3,llm
PF-785,rapid_carb,0.9,keyword
PF-785,sodium,0.9,keyword
PF-785,soy_allergen,0.9,keyword
PF-786,added_sugar,0.9,keyword
PF-786,gluten_allergen,0.9,keyword
PF-786,milk_allergen,0.9,keyword
PF-786,potassium,0.3,llm
PF-786,rapid_carb,0.9,keyword
PF-786,sodium,0.9,keyword
PF-786,soy_allergen,0.9,keyword
PF-787,added_sugar,0.9,keyword
PF-787,gluten_allergen,0.9,keyword
PF-787,rapid_carb,0.9,keyword
PF-787,saturated_fat,0.9,keyword
PF-787,sodium,0.9,keyword
PF-787,soy_allergen,0.9,keyword
PF-788,added_sugar,0.9,keyword
PF-788,gluten_allergen,0.9,keyword
PF-788,milk_allergen,0.9,keyword
PF-788,nut_allergen,0.9,keyword
PF-788,potassium,0.3,llm
PF-788,rapid_carb,0.9,keyword
PF-788,saturated_fat,0.9,keyword
PF-788,sodium,0.9,keyword
PF-788,soy_allergen,0.9,keyword
PF-789,gluten_allergen,0.9,keyword
PF-789,milk_allergen,0.9,keyword
PF-789,rapid_carb,0.9,keyword
PF-789,saturated_fat,0.9,keyword
PF-789,sodium,0.9,keyword
PF-789,soy_allergen,0.9,keyword
PF-789,vitamin_k,0.9,keyword
PF-79,added_sugar,0.9,keyword
PF-79,gluten_allergen,0.9,keyword
PF-79,milk_allergen,0.9,keyword
PF-79,rapid_carb,0.9,keyword
PF-79,saturated_fat,0.9,keyword
PF-79,sodium,0.9,keyword
PF-79,soy_allergen,0.9,keyword
PF-790,added_sugar,0.9,keyword
PF-790,gluten_allergen,0.9,keyword
PF-790,milk_allergen,0.9,keyword
PF-790,potassium,0.9,keyword
PF-790,rapid_carb,0.9,keyword
PF-790,saturated_fat,0.9,keyword
PF-790,sodium,0.9,keyword
PF-791,gluten_allergen,0.9,keyword
PF-791,mustard_allergen,0.5,llm
PF-791,rapid_carb,0.9,keyword
PF-791,sodium,0.9,keyword
PF-791,vitamin_k,0.9,keyword
PF-792,egg_allergen,0.9,keyword
PF-792,rapid_carb,0.9,keyword
PF-792,soy_allergen,0.9,keyword
PF-793,rapid_carb,0.9,keyword
PF-793,soy_allergen,0.9,keyword
PF-794,crustacean_shellfish_allergen,0.9,llm
PF-794,gluten_allergen,0.9,keyword
PF-794,rapid_carb,0.9,keyword
PF-794,sodium,0.9,keyword
PF-794,soy_allergen,0.9,keyword
PF-795,gluten_allergen,0.9,keyword
PF-795,milk_allergen,0.9,keyword
PF-795,rapid_carb,0.9,keyword
PF-795,saturated_fat,0.9,keyword
PF-795,sodium,0.9,keyword
PF-795,soy_allergen,0.9,keyword
PF-795,vitamin_k,0.9,keyword
PF-796,gluten_allergen,0.9,keyword
PF-796,milk_allergen,0.9,keyword
PF-796,rapid_carb,0.9,keyword
PF-796,saturated_fat,0.9,keyword
PF-796,soy_allergen,0.9,keyword
PF-796,vitamin_k,0.9,keyword
PF-797,added_sugar,0.9,keyword
PF-797,gluten_allergen,0.9,keyword
PF-797,milk_allergen,0.9,keyword
PF-797,nut_allergen,0.9,keyword
PF-797,rapid_carb,0.9,keyword
PF-797,saturated_fat,0.9,keyword
PF-797,sodium,0.6,llm
PF-797,trans_fat,0.7,llm
PF-798,gluten_allergen,0.9,keyword
PF-798,rapid_carb,0.9,keyword
PF-798,sodium,0.9,keyword
PF-798,soy_allergen,0.9,keyword
PF-798,vitamin_k,0.9,keyword
PF-799,gluten_allergen,0.9,keyword
PF-799,mustard_allergen,0.5,llm
PF-799,rapid_carb,0.9,keyword
PF-799,sodium,0.9,keyword
PF-799,vitamin_k,0.9,keyword
PF-8,added_sugar,0.9,keyword
PF-8,gluten_allergen,0.9,keyword
PF-8,milk_allergen,0.9,keyword
PF-8,rapid_carb,0.9,keyword
PF-8,saturated_fat,0.9,keyword
PF-8,sodium,0.9,keyword
PF-80,added_sugar,0.9,keyword
PF-80,calcium_mineral_chelation,0.9,keyword
PF-80,gluten_allergen,0.9,keyword
PF-80,milk_allergen,0.9,keyword
PF-80,rapid_carb,0.9,keyword
PF-80,saturated_fat,0.9,keyword
PF-80,sodium,0.9,keyword
PF-800,egg_allergen,0.9,keyword
PF-800,rapid_carb,0.9,keyword
PF-800,soy_allergen,0.9,keyword
PF-801,gluten_allergen,0.9,keyword
PF-801,nut_allergen,0.9,keyword
PF-801,potassium,0.9,keyword
PF-801,rapid_carb,0.9,keyword
PF-801,saturated_fat,0.4,llm
PF-801,sodium,0.9,keyword
PF-802,gluten_allergen,0.9,keyword
PF-802,potassium,0.3,llm
PF-802,rapid_carb,0.9,keyword
PF-802,sodium,0.9,keyword
PF-802,soy_allergen,0.9,keyword
PF-803,milk_allergen,0.9,keyword
PF-803,saturated_fat,0.9,keyword
PF-803,sodium,0.9,keyword
PF-804,milk_allergen,0.9,keyword
PF-804,sodium,0.9,keyword
PF-805,milk_allergen,0.9,keyword
PF-806,milk_allergen,0.9,keyword
PF-807,soy_allergen,0.9,keyword
PF-808,milk_allergen,0.9,keyword
PF-808,saturated_fat,0.9,keyword
PF-809,saturated_fat,0.9,keyword
PF-809,sodium,0.9,keyword
PF-809,tyramine,0.9,keyword
PF-81,added_sugar,0.9,keyword
PF-81,gluten_allergen,0.9,keyword
PF-81,rapid_carb,0.9,keyword
PF-81,saturated_fat,0.9,keyword
PF-81,sodium,0.9,keyword
PF-810,added_sugar,0.9,keyword
PF-810,gluten_allergen,0.9,keyword
PF-810,rapid_carb,0.9,keyword
PF-810,saturated_fat,0.9,keyword
PF-810,sodium,0.9,keyword
PF-810,soy_allergen,0.9,keyword
PF-811,added_sugar,0.9,keyword
PF-811,gluten_allergen,0.9,keyword
PF-811,rapid_carb,0.9,keyword
PF-811,saturated_fat,0.4,llm
PF-811,sodium,0.9,keyword
PF-811,soy_allergen,0.9,keyword
PF-812,milk_allergen,0.9,keyword
PF-813,added_sugar,0.9,keyword
PF-813,milk_allergen,0.9,keyword
PF-814,added_sugar,0.9,keyword
PF-814,milk_allergen,0.9,keyword
PF-815,added_sugar,0.9,keyword
PF-815,milk_allergen,0.9,keyword
PF-816,added_sugar,0.9,keyword
PF-816,milk_allergen,0.9,keyword
PF-816,rapid_carb,0.9,keyword
PF-817,added_sugar,0.9,keyword
PF-817,milk_allergen,0.9,keyword
PF-817,rapid_carb,0.9,keyword
PF-818,added_sugar,0.9,keyword
PF-818,milk_allergen,0.9,keyword
PF-818,nut_allergen,0.9,keyword
PF-818,rapid_carb,0.9,keyword
PF-819,added_sugar,0.9,keyword
PF-819,milk_allergen,0.9,keyword
PF-819,saturated_fat,0.9,keyword
PF-82,added_sugar,0.9,keyword
PF-82,gluten_allergen,0.9,keyword
PF-82,milk_allergen,0.9,keyword
PF-82,rapid_carb,0.9,keyword
PF-82,saturated_fat,0.9,keyword
PF-82,sodium,0.9,keyword
PF-820,added_sugar,0.9,keyword
PF-820,milk_allergen,0.9,keyword
PF-820,nut_allergen,0.9,keyword
PF-820,rapid_carb,0.9,keyword
PF-820,saturated_fat,0.9,keyword
PF-820,sodium,0.9,keyword
PF-820,trans_fat,0.7,llm
PF-821,added_sugar,0.9,keyword
PF-821,milk_allergen,0.9,keyword
PF-821,nut_allergen,0.9,keyword
PF-821,saturated_fat,0.9,keyword
PF-822,added_sugar,0.55,llm
PF-822,sodium,0.9,keyword
PF-823,added_sugar,0.9,keyword
PF-823,milk_allergen,0.9,keyword
PF-824,added_sugar,0.9,keyword
PF-824,milk_allergen,0.9,keyword
PF-824,rapid_carb,0.9,keyword
PF-825,added_sugar,0.9,keyword
PF-825,milk_allergen,0.9,keyword
PF-825,potassium,0.9,keyword
PF-826,added_sugar,0.9,keyword
PF-826,milk_allergen,0.9,keyword
PF-826,rapid_carb,0.9,keyword
PF-826,saturated_fat,0.6,llm
PF-827,added_sugar,0.9,keyword
PF-827,milk_allergen,0.9,keyword
PF-827,nut_allergen,0.9,keyword
PF-827,rapid_carb,0.9,keyword
PF-827,saturated_fat,0.9,keyword
PF-827,sodium,0.9,keyword
PF-827,soy_allergen,0.9,keyword
PF-828,added_sugar,0.9,keyword
PF-828,gluten_allergen,0.9,keyword
PF-828,milk_allergen,0.9,keyword
PF-828,rapid_carb,0.9,keyword
PF-828,saturated_fat,0.9,keyword
PF-828,sodium,0.9,keyword
PF-828,soy_allergen,0.9,keyword
PF-829,added_sugar,0.9,keyword
PF-829,milk_allergen,0.9,keyword
PF-829,nut_allergen,0.9,keyword
PF-829,rapid_carb,0.9,keyword
PF-829,saturated_fat,0.9,keyword
PF-83,added_sugar,0.9,keyword
PF-83,gluten_allergen,0.9,keyword
PF-83,rapid_carb,0.9,keyword
PF-83,sodium,0.9,keyword
PF-83,soy_allergen,0.9,keyword
PF-83,trans_fat,0.9,keyword
PF-830,added_sugar,0.9,keyword
PF-830,milk_allergen,0.9,keyword
PF-830,rapid_carb,0.9,keyword
PF-830,saturated_fat,0.9,keyword
PF-831,added_sugar,0.9,keyword
PF-831,milk_allergen,0.9,keyword
PF-831,nut_allergen,0.9,keyword
PF-831,potassium,0.9,keyword
PF-832,added_sugar,0.9,keyword
PF-832,milk_allergen,0.9,keyword
PF-832,saturated_fat,0.6,llm
PF-833,added_sugar,0.9,keyword
PF-833,milk_allergen,0.9,keyword
PF-834,added_sugar,0.9,keyword
PF-834,milk_allergen,0.9,keyword
PF-834,nut_allergen,0.9,keyword
PF-834,potassium,0.9,keyword
PF-834,saturated_fat,0.9,keyword
PF-835,added_sugar,0.9,keyword
PF-835,milk_allergen,0.9,keyword
PF-835,rapid_carb,0.9,keyword
PF-835,saturated_fat,0.9,keyword
PF-836,added_sugar,0.9,keyword
PF-836,caffeine,0.3,llm
PF-836,egg_allergen,0.9,keyword
PF-836,gluten_allergen,0.9,keyword
PF-836,milk_allergen,0.9,keyword
PF-836,rapid_carb,0.9,keyword
PF-836,saturated_fat,0.9,keyword
PF-836,sodium,0.9,keyword
PF-837,added_sugar,0.9,keyword
PF-837,milk_allergen,0.9,keyword
PF-837,nut_allergen,0.9,keyword
PF-837,potassium,0.9,keyword
PF-838,added_sugar,0.9,keyword
PF-838,gluten_allergen,0.9,keyword
PF-838,milk_allergen,0.9,keyword
PF-838,rapid_carb,0.9,keyword
PF-838,saturated_fat,0.9,keyword
PF-838,sodium,0.9,keyword
PF-838,soy_allergen,0.9,keyword
PF-839,added_sugar,0.8,llm
PF-839,milk_allergen,0.9,keyword
PF-839,saturated_fat,0.9,keyword
PF-84,added_sugar,0.9,keyword
PF-84,gluten_allergen,0.9,keyword
PF-84,milk_allergen,0.9,keyword
PF-84,rapid_carb,0.9,keyword
PF-84,saturated_fat,0.9,keyword
PF-84,sodium,0.9,keyword
PF-84,soy_allergen,0.9,keyword
PF-840,added_sugar,0.9,keyword
PF-840,milk_allergen,0.9,keyword
PF-840,nut_allergen,0.9,keyword
PF-840,rapid_carb,0.9,keyword
PF-840,saturated_fat,0.9,keyword
PF-840,soy_allergen,0.9,keyword
PF-841,added_sugar,0.9,keyword
PF-841,caffeine,0.9,keyword
PF-841,milk_allergen,0.9,keyword
PF-841,nut_allergen,0.9,keyword
PF-841,saturated_fat,0.9,keyword
PF-841,soy_allergen,0.9,keyword
PF-842,added_sugar,0.9,keyword
PF-842,gluten_allergen,0.9,keyword
PF-842,milk_allergen,0.9,keyword
PF-842,saturated_fat,0.9,keyword
PF-843,added_sugar,0.9,keyword
PF-843,milk_allergen,0.9,keyword
PF-843,nut_allergen,0.9,keyword
PF-843,rapid_carb,0.9,keyword
PF-843,saturated_fat,0.9,keyword
PF-844,added_sugar,0.9,keyword
PF-844,milk_allergen,0.9,keyword
PF-844,nut_allergen,0.9,keyword
PF-844,saturated_fat,0.9,keyword
PF-845,added_sugar,0.9,keyword
PF-845,caffeine,0.3,llm
PF-845,gluten_allergen,0.9,keyword
PF-845,milk_allergen,0.9,keyword
PF-845,rapid_carb,0.9,keyword
PF-845,saturated_fat,0.6,llm
PF-845,sodium,0.9,keyword
PF-846,added_sugar,0.9,keyword
PF-846,milk_allergen,0.9,keyword
PF-846,oxalate,0.9,keyword
PF-846,saturated_fat,0.9,keyword
PF-847,added_sugar,0.9,keyword
PF-847,milk_allergen,0.9,keyword
PF-847,nut_allergen,0.9,keyword
PF-847,rapid_carb,0.9,keyword
PF-847,saturated_fat,0.9,keyword
PF-848,added_sugar,0.9,keyword
PF-848,milk_allergen,0.9,keyword
PF-848,nut_allergen,0.9,keyword
PF-848,saturated_fat,0.9,keyword
PF-849,added_sugar,0.9,keyword
PF-849,milk_allergen,0.9,keyword
PF-849,nut_allergen,0.9,keyword
PF-85,gluten_allergen,0.9,keyword
PF-85,rapid_carb,0.9,keyword
PF-85,saturated_fat,0.9,keyword
PF-85,sodium,0.9,keyword
PF-85,soy_allergen,0.9,keyword
PF-850,added_sugar,0.9,keyword
PF-850,milk_allergen,0.9,keyword
PF-850,nut_allergen,0.9,keyword
PF-851,added_sugar,0.9,keyword
PF-851,milk_allergen,0.9,keyword
PF-852,added_sugar,0.9,keyword
PF-852,gluten_allergen,0.9,keyword
PF-852,milk_allergen,0.9,keyword
PF-852,nut_allergen,0.9,keyword
PF-852,rapid_carb,0.9,keyword
PF-852,saturated_fat,0.9,keyword
PF-852,sodium,0.9,keyword
PF-852,soy_allergen,0.9,keyword
PF-852,trans_fat,0.9,keyword
PF-86,added_sugar,0.9,keyword
PF-86,gluten_allergen,0.9,keyword
PF-86,milk_allergen,0.9,keyword
PF-86,rapid_carb,0.9,keyword
PF-86,saturated_fat,0.9,keyword
PF-86,sodium,0.9,keyword
PF-87,added_sugar,0.9,keyword
PF-87,gluten_allergen,0.9,keyword
PF-87,milk_allergen,0.9,keyword
PF-87,rapid_carb,0.9,keyword
PF-87,saturated_fat,0.9,keyword
PF-87,sodium,0.9,keyword
PF-88,added_sugar,0.9,keyword
PF-88,gluten_allergen,0.9,keyword
PF-88,milk_allergen,0.9,keyword
PF-88,rapid_carb,0.9,keyword
PF-88,saturated_fat,0.9,keyword
PF-88,sodium,0.9,keyword
PF-89,added_sugar,0.9,keyword
PF-89,gluten_allergen,0.9,keyword
PF-89,milk_allergen,0.9,keyword
PF-89,rapid_carb,0.9,keyword
PF-89,saturated_fat,0.9,keyword
PF-89,sodium,0.9,keyword
PF-9,gluten_allergen,0.9,keyword
PF-9,milk_allergen,0.9,keyword
PF-9,nut_allergen,0.9,keyword
PF-9,saturated_fat,0.7,llm
PF-9,sodium,0.9,keyword
PF-9,trans_fat,0.7,llm
PF-90,added_sugar,0.9,keyword
PF-90,gluten_allergen,0.9,keyword
PF-90,milk_allergen,0.9,keyword
PF-90,rapid_carb,0.9,keyword
PF-90,saturated_fat,0.9,keyword
PF-90,sodium,0.9,keyword
PF-91,added_sugar,0.9,keyword
PF-91,caffeine,0.9,keyword
PF-91,gluten_allergen,0.9,keyword
PF-91,milk_allergen,0.9,keyword
PF-91,rapid_carb,0.9,keyword
PF-91,saturated_fat,0.9,keyword
PF-91,sodium,0.9,keyword
PF-92,added_sugar,0.9,keyword
PF-92,gluten_allergen,0.9,keyword
PF-92,milk_allergen,0.9,keyword
PF-92,rapid_carb,0.9,keyword
PF-92,saturated_fat,0.9,keyword
PF-92,sodium,0.9,keyword
PF-93,added_sugar,0.9,keyword
PF-93,gluten_allergen,0.9,keyword
PF-93,milk_allergen,0.9,keyword
PF-93,rapid_carb,0.9,keyword
PF-93,saturated_fat,0.9,keyword
PF-93,sodium,0.9,keyword
PF-93,trans_fat,0.7,llm
PF-94,added_sugar,0.9,keyword
PF-94,gluten_allergen,0.9,keyword
PF-94,milk_allergen,0.9,keyword
PF-94,rapid_carb,0.9,keyword
PF-94,saturated_fat,0.9,keyword
PF-94,sodium,0.9,keyword
PF-94,soy_allergen,0.9,keyword
PF-95,added_sugar,0.9,keyword
PF-95,gluten_allergen,0.9,keyword
PF-95,rapid_carb,0.9,keyword
PF-95,saturated_fat,0.9,keyword
PF-95,sodium,0.9,keyword
PF-95,soy_allergen,0.9,keyword
PF-95,trans_fat,0.9,keyword
PF-96,added_sugar,0.9,keyword
PF-96,calcium_mineral_chelation,0.4,llm
PF-96,gluten_allergen,0.9,keyword
PF-96,milk_allergen,0.9,keyword
PF-96,rapid_carb,0.9,keyword
PF-96,saturated_fat,0.9,keyword
PF-96,sodium,0.9,keyword
PF-96,soy_allergen,0.9,keyword
PF-96,trans_fat,0.9,keyword
PF-97,added_sugar,0.9,keyword
PF-97,gluten_allergen,0.9,keyword
PF-97,milk_allergen,0.9,keyword
PF-97,potassium,0.9,keyword
PF-97,rapid_carb,0.9,keyword
PF-97,saturated_fat,0.9,keyword
PF-97,sodium,0.9,keyword
PF-97,soy_allergen,0.9,keyword
PF-98,added_sugar,0.9,keyword
PF-98,gluten_allergen,0.9,keyword
PF-98,milk_allergen,0.9,keyword
PF-98,nut_allergen,0.9,keyword
PF-98,rapid_carb,0.9,keyword
PF-98,saturated_fat,0.9,keyword
PF-98,sodium,0.9,keyword
PF-98,soy_allergen,0.9,keyword
PF-98,trans_fat,0.9,keyword
PF-99,added_sugar,0.9,keyword
PF-99,gluten_allergen,0.9,keyword
PF-99,milk_allergen,0.9,keyword
PF-99,rapid_carb,0.9,keyword
PF-99,saturated_fat,0.9,keyword
PF-99,sodium,0.9,keyword
